id,label
30000,0.509706258773804
30001,0.475461274385452
30002,0.477433741092682
30003,0.474672943353653
30004,0.475384175777435
30005,0.476190507411957
30006,0.47625344991684
30007,0.474508970975876
30008,0.520018219947815
30009,0.474508970975876
30010,0.479806363582611
30011,0.474898219108582
30012,0.474672943353653
30013,0.475317746400833
30014,0.476557433605194
30015,0.474953442811966
30016,0.478870928287506
30017,0.480105221271515
30018,0.474577158689499
30019,0.479806363582611
30020,0.474590331315994
30021,0.476103901863098
30022,0.477266788482666
30023,0.521030306816101
30024,0.474508970975876
30025,0.475675135850906
30026,0.498007744550705
30027,0.478870928287506
30028,0.474879622459412
30029,0.512319803237915
30030,0.474577158689499
30031,0.4746013879776
30032,0.475690513849258
30033,0.475675135850906
30034,0.477724552154541
30035,0.474508970975876
30036,0.474742978811264
30037,0.480439275503159
30038,0.475076049566269
30039,0.479294151067734
30040,0.474603742361069
30041,0.475868076086044
30042,0.475791364908218
30043,0.474948137998581
30044,0.475977033376694
30045,0.477266788482666
30046,0.475159168243408
30047,0.482289493083954
30048,0.478212803602219
30049,0.474590331315994
30050,0.514760613441467
30051,0.498007744550705
30052,0.47907292842865
30053,0.474942922592163
30054,0.474877685308456
30055,0.47492790222168
30056,0.47500342130661
30057,0.4746013879776
30058,0.502772152423859
30059,0.498007744550705
30060,0.474920719861984
30061,0.475756019353867
30062,0.475977033376694
30063,0.474672943353653
30064,0.476750880479813
30065,0.474839895963669
30066,0.47526678442955
30067,0.498007744550705
30068,0.477951765060425
30069,0.474916070699692
30070,0.498007744550705
30071,0.474866181612015
30072,0.498007744550705
30073,0.474761366844177
30074,0.498007744550705
30075,0.474613457918167
30076,0.475384175777435
30077,0.474508970975876
30078,0.474508970975876
30079,0.498007744550705
30080,0.475280731916428
30081,0.47526678442955
30082,0.520193636417389
30083,0.474765658378601
30084,0.478212803602219
30085,0.475240230560303
30086,0.474838227033615
30087,0.483719646930695
30088,0.4746013879776
30089,0.516947209835053
30090,0.476221412420273
30091,0.475240230560303
30092,0.479806363582611
30093,0.474603742361069
30094,0.474613457918167
30095,0.474613457918167
30096,0.498007744550705
30097,0.474590331315994
30098,0.474765658378601
30099,0.476699233055115
30100,0.474879622459412
30101,0.498007744550705
30102,0.498007744550705
30103,0.47783437371254
30104,0.475564420223236
30105,0.4746013879776
30106,0.475516110658646
30107,0.474877685308456
30108,0.474613457918167
30109,0.498007744550705
30110,0.474742978811264
30111,0.487206518650055
30112,0.498007744550705
30113,0.475564420223236
30114,0.482289493083954
30115,0.47500342130661
30116,0.47783437371254
30117,0.475690513849258
30118,0.474916070699692
30119,0.474613457918167
30120,0.475110560655594
30121,0.47500342130661
30122,0.47628653049469
30123,0.474613457918167
30124,0.474761366844177
30125,0.475551962852478
30126,0.47593155503273
30127,0.474942922592163
30128,0.474508970975876
30129,0.474671214818955
30130,0.485785782337189
30131,0.478870928287506
30132,0.4746013879776
30133,0.4769207239151
30134,0.477524787187576
30135,0.474590331315994
30136,0.522246241569519
30137,0.475164443254471
30138,0.475143879652023
30139,0.474672943353653
30140,0.482289493083954
30141,0.498007744550705
30142,0.474984765052795
30143,0.474672943353653
30144,0.474627703428268
30145,0.479294151067734
30146,0.476750880479813
30147,0.475631177425385
30148,0.480815052986145
30149,0.475026935338974
30150,0.487206518650055
30151,0.474765658378601
30152,0.474590331315994
30153,0.520193636417389
30154,0.474920719861984
30155,0.52200722694397
30156,0.4769207239151
30157,0.474839895963669
30158,0.478870928287506
30159,0.474613457918167
30160,0.4769207239151
30161,0.481727778911591
30162,0.498007744550705
30163,0.474577158689499
30164,0.498007744550705
30165,0.474898219108582
30166,0.474508970975876
30167,0.476160645484924
30168,0.475564420223236
30169,0.474577158689499
30170,0.477621525526047
30171,0.498007744550705
30172,0.474613457918167
30173,0.475375324487686
30174,0.474765658378601
30175,0.474577158689499
30176,0.4746013879776
30177,0.475564420223236
30178,0.47492790222168
30179,0.498007744550705
30180,0.498007744550705
30181,0.502454042434692
30182,0.476190507411957
30183,0.474742978811264
30184,0.522530555725098
30185,0.474875688552856
30186,0.476160645484924
30187,0.474744915962219
30188,0.490323930978775
30189,0.520193636417389
30190,0.4746013879776
30191,0.4746013879776
30192,0.4746013879776
30193,0.474672943353653
30194,0.498007744550705
30195,0.490323930978775
30196,0.507717728614807
30197,0.476804852485657
30198,0.474898219108582
30199,0.47500342130661
30200,0.498007744550705
30201,0.4746013879776
30202,0.498007744550705
30203,0.474920719861984
30204,0.474866181612015
30205,0.479806363582611
30206,0.478870928287506
30207,0.474508970975876
30208,0.5224329829216
30209,0.474984765052795
30210,0.474577158689499
30211,0.498007744550705
30212,0.502772152423859
30213,0.498007744550705
30214,0.474603742361069
30215,0.474672943353653
30216,0.477048516273499
30217,0.498007744550705
30218,0.52200722694397
30219,0.479806363582611
30220,0.507890403270721
30221,0.474765658378601
30222,0.476160645484924
30223,0.475888639688492
30224,0.475551962852478
30225,0.474627703428268
30226,0.498007744550705
30227,0.474577158689499
30228,0.47526678442955
30229,0.47492790222168
30230,0.477190047502518
30231,0.476076871156693
30232,0.498007744550705
30233,0.475191831588745
30234,0.474898219108582
30235,0.474508970975876
30236,0.498007744550705
30237,0.478870928287506
30238,0.474603742361069
30239,0.474508970975876
30240,0.476804852485657
30241,0.475516110658646
30242,0.478077620267868
30243,0.480105221271515
30244,0.474879622459412
30245,0.498007744550705
30246,0.474590331315994
30247,0.476076871156693
30248,0.519049048423767
30249,0.484649330377579
30250,0.474744915962219
30251,0.498007744550705
30252,0.474744915962219
30253,0.474948137998581
30254,0.516947209835053
30255,0.475828647613525
30256,0.474761366844177
30257,0.47783437371254
30258,0.478870928287506
30259,0.474593698978424
30260,0.474879622459412
30261,0.474742978811264
30262,0.47907292842865
30263,0.474920719861984
30264,0.474958896636963
30265,0.474603742361069
30266,0.474593698978424
30267,0.478515535593033
30268,0.475164443254471
30269,0.480439275503159
30270,0.474508970975876
30271,0.474742978811264
30272,0.474898219108582
30273,0.520927131175995
30274,0.474627703428268
30275,0.476983040571213
30276,0.498007744550705
30277,0.478870928287506
30278,0.475044965744019
30279,0.478515535593033
30280,0.474577158689499
30281,0.47500342130661
30282,0.47500342130661
30283,0.474953442811966
30284,0.478870928287506
30285,0.475101560354233
30286,0.478212803602219
30287,0.474593698978424
30288,0.474942922592163
30289,0.474981755018234
30290,0.487206518650055
30291,0.475164443254471
