id,label
30000,0.430842957043204
30001,0.430842957043204
30002,0.0123643843070532
30003,0.0477654050430855
30004,0.430842957043204
30005,0.0583970716047834
30006,0.0125908839852276
30007,0.00871816378010012
30008,0.412303269646571
30009,0.0158418212673882
30010,0.0244040137146151
30011,0.430374636537569
30012,0.0369328689219817
30013,0.0430802157480534
30014,0.430842957043204
30015,0.0842165963520177
30016,0.469815722212538
30017,0.010987846240814
30018,0.182142120773218
30019,0.400240811847199
30020,0.0174751613348386
30021,0.430842957043204
30022,0.430842957043204
30023,0.1648193389749
30024,0.0600626932689457
30025,0.0701073511414663
30026,0.462426650754477
30027,0.462426650754477
30028,0.397409680359266
30029,0.397409680359266
30030,0.258809871261287
30031,0.0162211391719588
30032,0.00513339840079926
30033,0.0525046518854649
30034,0.0210213329570991
30035,0.00765027322404372
30036,0.430842957043204
30037,0.00488927236123095
30038,0.129072066105487
30039,0.0666657882494596
30040,0
30041,0.0115760713258556
30042,0.0172974702837158
30043,0.37283396804876
30044,0.0852910946701601
30045,0.430842957043204
30046,0.024994031591218
30047,0.0245901639344262
30048,0.0810704781582603
30049,0.00598102384253595
30050,0.430842957043204
30051,0.462426650754477
30052,0.0250455064397135
30053,0.00394792217806521
30054,0.0759182289746255
30055,0.00885691748405241
30056,0.0276037733054926
30057,0.0539864239763191
30058,0.570576685252739
30059,0.462426650754477
30060,0.0364080701115143
30061,0.430842957043204
30062,0.00835465428472156
30063,0.0946240166931506
30064,0.0527556596409055
30065,0.0262389020382006
30066,0
30067,0.462426650754477
30068,0.0323770755536039
30069,0.0178062498317586
30070,0.430842957043204
30071,0.0274265204071112
30072,0.462426650754477
30073,0.284524481000488
30074,0.462426650754477
30075,0.344005796060509
30076,0.461517235869688
30077,0.0724131307644875
30078,0.0367295450648703
30079,0.462426650754477
30080,0.00439551722735223
30081,0.0313607547581259
30082,0.0838163108019689
30083,0.0225559411271988
30084,0.355529302031826
30085,0.397409680359266
30086,0.0380788015926637
30087,0.37283396804876
30088,0.0545645204869927
30089,0.430842957043204
30090,0.430842957043204
30091,0.430842957043204
30092,0
30093,0.221749380854845
30094,0.00490443453954824
30095,0.0409248349935238
30096,0.462426650754477
30097,0.135100370404819
30098,0.0296706793045558
30099,0.239197038845865
30100,0.430842957043204
30101,0.462426650754477
30102,0.462426650754477
30103,0.00658665105386417
30104,0.435094111836899
30105,0.0147258910201102
30106,0.0936487317672895
30107,0.0298581615900943
30108,0.524014547922607
30109,0.462426650754477
30110,0.430842957043204
30111,0.39420084050977
30112,0.462426650754477
30113,0.00350533910713871
30114,0.0791424321882129
30115,0.0829430965071567
30116,0.430842957043204
30117,0.0105136612021858
30118,0.19868131234414
30119,0.0567465321563682
30120,0.528826482050404
30121,0.184827003323857
30122,0.024220994299903
30123,0
30124,0.131991942817432
30125,0.0224331320103538
30126,0.430842957043204
30127,0.0327868852459016
30128,0.0658614234722465
30129,0.0560458960752673
30130,0.307206528958257
30131,0.426430727323644
30132,0.129445854196697
30133,0.430842957043204
30134,0.0353152518579905
30135,0.0301071878940731
30136,0.0289897221458578
30137,0.000660196172576994
30138,0.056254609029607
30139,0.00455933096310523
30140,0.0484990393986423
30141,0.462426650754477
30142,0.397409680359266
30143,0.0228351651763537
30144,0.0123184725648078
30145,0.430842957043204
30146,0
30147,0.0253066254842884
30148,0.0940029573911618
30149,0.0124072520280908
30150,0.374005640178297
30151,0.0107086197778953
30152,0
30153,0.0517615975220162
30154,0.0127702542171537
30155,0.0680705807048933
30156,0.397409680359266
30157,0.0155461957957162
30158,0.0329831605796857
30159,0.0779786293780727
